date,returns,vol_5,vol_21,vol_63,trend_5,trend_21,range,vol_ratio,momentum_21,momentum_63
2000-05-15,0.01713899385130812,0.01889622964390118,0.022695897565282352,0.017746635180700222,0.003931730031546864,0.00033921254356134137,0.024844052484405275,0.8325834917763517,0.007148895632925756,0.044089506098949016
2000-05-16,0.009633136330635391,0.017712995428729544,0.018243277931846012,0.017732280020566447,0.00746626001364126,0.0036023780961940872,0.016403919897741984,0.9709327180620982,0.07858493864163218,0.042403464717322814
2000-05-17,-0.010493989848270024,0.012552796140746407,0.017051584253527444,0.01767939029150887,0.009930353549356357,0.0014678600723415224,0.011840688912809441,0.7361659746160902,0.03130507316207498,0.046943261486222854
2000-05-18,-0.012347274203274795,0.01343545163199261,0.016324899096125636,0.017740953078627428,0.002942141708129432,-0.0003618907955633279,0.02048823016564929,0.823003655513021,-0.0075709019512352205,0.039470817232708955
2000-05-19,-0.01581754893861738,0.014756842800673436,0.016562365157397018,0.0176367340725737,-0.0023773365616437366,-0.0006701239118695656,0.020039858281665195,0.8909864418780064,-0.013974045939399882,0.04560632158942979
2000-05-22,-0.00755705273798759,0.00993756762526658,0.01657795605448918,0.017662932277055607,-0.007316545879502878,-0.0012581716109924602,0.031905399375278934,0.5994446838080238,-0.026075607215792607,0.04037754839724417
2000-05-23,-0.014835542081992602,0.003336215424820527,0.016713399430398658,0.017710572732680244,-0.012210281562028477,-0.0014444196968534083,0.02355072463768116,0.19961321685117828,-0.029877390216338617,0.013094524651956485
2000-05-24,0.016173118359511757,0.01327559918863841,0.014307319814566783,0.017624533153149997,-0.006876859920472121,-0.002611456917335426,0.02985739750445638,0.9278886165053819,-0.05336396580574909,0.05077202048556573
2000-05-25,-0.01730532514914833,0.013954185178946754,0.014546260591374073,0.017763481537125828,-0.007868470109646827,-0.0028951203266894847,0.029698481070052095,0.9592970709751742,-0.05898624950289766,0.03649634571092175
2000-05-26,0.0011322067896366072,0.013594508290114429,0.014572196831121669,0.01757475900645393,-0.0044785189639960305,-0.002683469218163013,0.017096920289855072,0.9329072649554663,-0.054794442124519005,0.01635030070282495
2000-05-30,0.03208899461172669,0.020931952174975586,0.016391523003380495,0.01799107729577048,0.0034506905059468263,-0.0008589190995878717,0.02434210526315789,1.276998615117015,-0.017875602636816312,0.039470508963477036
2000-05-31,0.002190283016472095,0.018451375749144457,0.016079979199538852,0.017972262976245715,0.006855855525639766,-0.0013964438799506727,0.01334792122538295,1.1474751005693846,-0.028899506775402983,0.03422457031447035
2000-06-01,0.017353924764102822,0.018607339132796177,0.01597359006815874,0.018096786453741704,0.00709201680655798,0.00039073755785043625,0.01677419354838709,1.1648814733193555,0.0082392460059042,0.05161715017793389
2000-06-02,0.01726972027792371,0.012788675445507597,0.015375240446077056,0.018077234607306758,0.014007025891972386,0.0023414555346440396,0.010885647854576106,0.8317707609425118,0.05039949814113753,0.05027132370980869
2000-06-05,-0.004873795241203888,0.014471617966457215,0.01540435836224452,0.018041444118903814,0.012805825485804289,0.0017512616580222591,0.009133389974511744,0.9394495782392719,0.03746111698798105,0.05544832021134205
2000-06-06,-0.004470407322644489,0.011146978747864413,0.015273516653709983,0.017865847025224264,0.005493945098930051,0.0009647309260943793,0.012801365478984448,0.7298239822953136,0.02046596299454917,0.07146549208551622
2000-06-07,0.006910068838769571,0.010996095767034295,0.015196519917095036,0.01787813152744744,0.006437902263389546,0.0016528175058749465,0.013560758554931615,0.7235930217591756,0.03531856085234142,0.08024974568936272
2000-06-08,-0.003927742805611472,0.00976424170150989,0.015091521865493191,0.017536067625660942,0.002181568749446687,0.0018486161141713807,0.011486917677089988,0.6470017926976508,0.039584317349341536,0.045463240572374275
2000-06-09,-0.00212901799101406,0.0049251471104278036,0.014039692705132308,0.017522888997875796,-0.001698178904340867,0.0028336370444490685,0.015988062246855755,0.3508016317641612,0.061312529938615246,0.048822775451078826
2000-06-12,-0.011794328031822645,0.006695095770443006,0.013618850540829,0.0175318928401805,-0.0030822854624646184,0.0011961078523213316,0.014452113891285345,0.4916050550941332,0.025436386483954188,0.047977912037734605
2000-06-13,0.018592571672864145,0.011627441453414888,0.013995256660480907,0.01756630254872413,0.0015303103366371084,0.0015681425791125548,0.021172983273342987,0.8308130201175848,0.03347922068029896,0.08302900219118414
2000-06-14,0.0016926508806628796,0.01125199806580388,0.013534302471012992,0.01734355151007985,0.00048682674501577,0.0008326024376532575,0.01141407736207983,0.8313688932180123,0.017638402493133087,0.06013101882607352
2000-06-15,0.002110790953330294,0.010980504306865903,0.013388496331605243,0.016372756641895386,0.001694533496804123,0.0004743955149244433,0.012866483864163784,0.8201446999649267,0.010012094782264835,0.01495841611108073
2000-06-16,-0.008249726271804116,0.011822246420692007,0.013305265236252035,0.016386616665441226,0.0004703918406461116,0.0005812652090418674,0.016627584736729584,0.8885389513679638,0.012281373615813607,9.563071506679677e-06
2000-06-19,0.012709052836631447,0.01046828993142956,0.01321105899180703,0.01645060884656313,0.00537106801433693,0.0017744236395135934,0.019574826352346742,0.7923884026194702,0.03796586249152556,0.01799607195114228
2000-06-20,-0.0035846903448832563,0.007832171394789053,0.012654561130656269,0.01625565939248187,0.0009356156107874497,0.002356940715405694,0.012674271229404248,0.6189208234029744,0.05074113183396545,-0.0060436540982392595
2000-06-21,-0.00042202148752460913,0.007838165335002355,0.01246950177532319,0.016236590076887415,0.0005126811371499518,0.002696704108284884,0.010460693153000678,0.6285868895350634,0.05826501228762604,-0.012462164695916544
2000-06-22,-0.015333036733561048,0.010409403660332049,0.012504898246457063,0.016196392310763023,-0.0029760844002283166,0.0026730138867816244,0.01845493562231737,0.8324260985715163,0.0577386620431426,-0.043813081347437666
2000-06-23,-0.008621328629909518,0.01045768383074783,0.012335891638549562,0.016203982653359313,-0.003050404871849397,0.001492325934904421,0.015584415584415484,0.8477444628378262,0.03183507643557082,-0.05761636399808101
2000-06-26,0.01279726366659361,0.010490938220964726,0.011778759752783934,0.016246731273628197,-0.0030327627058569645,0.0029257825451778465,0.009402713965167215,0.8906657781592983,0.06336821689587713,-0.03526923895355272
2000-06-27,-0.0073998130416463095,0.010678185839630245,0.0119889911808275,0.01625641384502979,-0.0037957872452095746,0.0025194958865453264,0.011733046286329358,0.8906659183056651,0.05433413247829044,-0.0368354415458475
2000-06-28,0.0027947383362428983,0.011023586469498145,0.009898419682433822,0.016260773359508852,-0.0031524352804560727,0.0011245313019984794,0.011485616144267801,1.1136713559499902,0.023896203123039417,-0.035138361901087656
2000-06-29,-0.00949140394026547,0.009631567522661248,0.01016031081489868,0.01616758816789722,-0.0019841087217969578,0.0005682604945347856,0.015496315561335086,0.9479599293889609,0.01200495832634263,-0.02798208866068963
2000-06-30,0.007557078148288988,0.009561665144986704,0.009558119516111524,0.016130720527907882,0.0012515726338427435,0.00010174398901984114,0.011722951172295128,1.0003709546495212,0.0021389079765230523,-0.0315991990825667
2000-07-03,0.013672359144345747,0.009830075776362657,0.009262718070546284,0.016210667814195216,0.001426591729393171,-6.955892210291906e-05,0.015276893698281307,1.061251751537215,-0.0014596710066240304,-0.02394762133589623
2000-07-05,-0.018199498778169367,0.012946745962822121,0.010032738985580972,0.016342160514879366,-0.0007333454179114407,-0.0007041162333869895,0.01577355229040646,1.2904497945605036,-0.014677658312986619,-0.034367769931759606
2000-07-06,0.007748415261009304,0.013463450805110938,0.010156938183287651,0.01635855246346993,0.0002573899670418406,-0.00012226753892728497,0.015437392795883373,1.3255422610786254,-0.002564324804991913,-0.020741120622345677
2000-07-07,0.015953114522399666,0.013664645193323702,0.010649736830736443,0.016448811645349327,0.005346293659574867,0.00030835368410271955,0.01709221354716189,1.2830969826302059,0.00649643827299462,-0.013568850993307402
2000-07-10,-0.0016899055445918603,0.013914105277914882,0.010616374017483624,0.016428454831943457,0.003496896920998699,0.00041491736319889153,0.009300359332065215,1.3106268915356951,0.008751335611259181,-0.021432354411356158
2000-07-11,0.0021114670637945717,0.012708833955466122,0.010605890691758928,0.016424822524099932,0.0011847185048884633,0.0006168452229516835,0.01328833579413642,1.1982806842749416,0.013038012946041677,-0.01550408638165357
2000-07-12,0.006517455459885857,0.00664384076464074,0.010282292158140588,0.016443128772910605,0.006128109352499508,0.0014888349130330407,0.009639564124056851,0.6461439397421468,0.031759433873128406,-0.0061841890457100535
2000-07-13,0.004391070723843774,0.006608707133692104,0.009541467044786913,0.016063982641792367,0.005456640445066402,0.0008125729630796896,0.007928228666805872,0.69263008536018,0.017210454488301385,0.026337015016291154
2000-07-14,0.009758538311570685,0.004340387143648678,0.009738967092289365,0.0159991684037644,0.0042177252029006055,0.001196662840741966,0.010433884297520644,0.4456722260705752,0.025448337765330953,0.050995735435605205
2000-07-17,-0.0016543716142981303,0.004328308262959087,0.009755939982246338,0.014063380342603116,0.004224831988959351,0.0010173693851406125,0.008588576158940538,0.44365876284967465,0.021594617563137186,0.112908660537139
2000-07-18,-0.008208659386772666,0.0071372509443262885,0.009753993447352883,0.013480448116697828,0.0021608066988459042,0.0010193249510944912,0.008555033907146257,0.7317260343519354,0.02163657213331116,0.0665588681082514
2000-07-19,-0.00806523772813074,0.007855285040044858,0.0095606911292672,0.013138926491501857,-0.0007557319387574153,3.0073019439148955e-05,0.011148506520824861,0.821623137264444,0.0006317328674307898,0.030758277498224906
2000-07-20,0.013787196573370623,0.010175605241292636,0.009974862501766706,0.01318305990565566,0.0011234932311479547,0.0008573057298321909,0.01203319502074683,1.0201248628229587,0.018166458845533917,0.05487953249615063
2000-07-21,-0.019695194467913048,0.012242559445920032,0.010938550822962695,0.013423692686206861,-0.004767253324748792,-6.04644120910681e-05,0.013965298349555769,1.119212192187278,-0.0012689468591011721,0.029362243898782392
2000-07-24,-0.005728944544103689,0.01211853369527032,0.010458311933975974,0.013368475695366437,-0.005582167910709904,0.0003968733112164252,0.015641625877846368,1.1587466286887824,0.008369166830222152,0.03472409626580952
2000-07-25,0.0031868071704207164,0.012564439607300889,0.010264847569307489,0.012348394720890412,-0.003303074599271228,0.0009591654921845316,0.0072125583368688375,1.2240259314584776,0.02034670391047433,-0.003353639242705597
2000-07-26,-0.009805267432284223,0.012752013016378967,0.010145804569537127,0.01232714081107572,-0.003651080540101924,-0.00011714551252393661,0.010389888603256483,1.2568754827652608,-0.002457032305623885,-0.0018145009737789985
2000-07-27,-0.003433959674439019,0.008471943876132352,0.010039825857716511,0.012327672282093124,-0.0070953117896638525,7.17046478192677e-05,0.013327601031814495,0.84383374733745,0.0015069318866784975,-0.0019357663426891047
2000-07-28,-0.02282992787736997,0.00966890791885941,0.01118428392503947,0.012635888320962296,-0.007722258471555238,-0.0011485175528289642,0.03089949417198167,0.8645084462861834,-0.02383033306973359,-0.018370185187937205
2000-07-31,0.006357333265174357,0.01160815556167873,0.011127751595669309,0.012542203895033258,-0.005305002909699628,-0.00039381578114135337,0.014423076923076926,1.0431717011185246,-0.008236027945366597,-0.02533551240985521
2000-08-01,0.0061007350392083175,0.012199169303419365,0.011080159273816278,0.01230891736142681,-0.004722217335942108,-0.0004631654530023376,0.01107732406602961,1.1009922332296649,-0.00967932534869409,0.0006158275151766368
2000-08-02,0.0049833044422460575,0.012448878562558241,0.010680951144168864,0.011942964963148735,-0.0017645029610360526,-0.0008769299626261326,0.012318997190404192,1.1655215340400238,-0.01824699946418251,0.02972759835592864
2000-08-03,0.006891839700003158,0.01294912222763037,0.010029847865204519,0.011937238167955305,0.00030065691385238304,0.00031789567919160693,0.021893110109465493,1.291058688193405,0.006698142146712716,0.029080683274974595
2000-08-04,0.005352139980147393,0.0007692211165261472,0.009954432488591016,0.011861945793279498,0.005937070485355856,0.00020378733248389687,0.008966695132365433,0.07727423109331122,0.004288704264558962,0.02221441083249398
2000-08-07,0.0118841795458648,0.002803974140209272,0.009668030788969332,0.011905952689371656,0.0070424397414939445,1.0028524077474593e-05,0.013924050632911125,0.2900253631182521,0.0002106211831540694,0.04226392060949369
2000-08-08,0.0037907765003374074,0.0031649805810293127,0.009693787420608838,0.011859781655578517,0.006580448033719763,0.0002710133833598207,0.008827238335434957,0.3264957692697711,0.0057075071583958525,0.05466742902012145
2000-08-09,-0.00844259162641725,0.007535886216002155,0.009865662004615593,0.011531016578352904,0.0038952688199871007,-0.00023156083998359945,0.01250529885544718,0.7638500297776808,-0.004850973477891873,0.06993441261730537
2000-08-10,-0.004886704581880073,0.00817855615243624,0.009789161836333821,0.011219348780171308,0.0015395599636104545,-0.0007746160800676914,0.010756123535676287,0.8354705223158538,-0.016135345550520652,0.04093241085355337
2000-08-11,0.0046747955822710845,0.008104895123774974,0.009796840621201905,0.01115651623933957,0.001404091084035193,-0.0007611053725235337,0.016535933856264534,0.8272968232467419,-0.015856159086528265,0.03459682893078586
2000-08-14,0.012639443183593004,0.008352306535777027,0.00997015120709846,0.01106254533785851,0.001555143811580834,-0.0006239194262367566,0.016746912288046777,0.8377311800276837,-0.013016846369315993,0.029952065588823018
2000-08-15,-0.000837996171677549,0.008298916435910911,0.009967523670342239,0.011001121120442514,0.0006293892771778426,-0.0005850444051595861,0.008380473496752548,0.8325956085365348,-0.012210768574122066,0.019223568821259862
2000-08-16,-0.003567814302703631,0.007177239121444024,0.0098406869189152,0.010925839870606156,0.0016043447419205666,-0.00036405178210867963,0.014087468460891601,0.729343305054076,-0.007615938073831985,0.026307393767958098
2000-08-17,0.010458058494310703,0.006985936242514494,0.00994548514645101,0.01087394585575443,0.004673297357158722,0.0005180099427694843,0.013940907199334005,0.7024228722524799,0.010937591642474986,0.04998159835132032
2000-08-18,-0.003334387325845842,0.007850267993905098,0.009494903074869075,0.010678716364725628,0.0030714607755353367,-0.0002973035762408236,0.007724425887265009,0.8267875861400876,-0.0062239257323499775,0.06317083877174512
2000-08-21,0.005413339767873166,0.006123757548340722,0.008453922414582012,0.010636570534099882,0.0016262400923913686,0.0008983409111775674,0.008720930232558235,0.7243687897795191,0.019044230547033747,0.07705039894243848
2000-08-22,-0.0016624621394785424,0.006217088933371093,0.008340340046214428,0.010444435453398704,0.0014613468988311702,0.0010919829304454317,0.008111480865224738,0.7454239154425063,0.02319659301248911,0.09133233194431001
2000-08-23,0.00394350370620987,0.0055721055176873886,0.008351470103204316,0.010277509007041954,0.0029636105006138704,0.0011280160988163437,0.013258752848560412,0.667200558563871,0.02397113533964279,0.07806703811504656
2000-08-24,0.003102912057248346,0.0037824085571331774,0.007972986407181984,0.010003005711057887,0.0014925812132013988,0.001742691312603609,0.006608839322594035,0.47440298577782886,0.0372744143868442,0.1002945264135664
2000-08-25,-0.00041284613496402544,0.002993760406598954,0.007901848663864288,0.010005858226360667,0.002076889451377762,0.0018865538621024183,0.00454545454545453,0.3788683552356086,0.040412876602550885,0.09859582576673676
2000-08-28,0.003402646046332474,0.0025331579833644986,0.0055109407672195325,0.009212292243514658,0.0016747507070696238,0.003135724048945392,0.010913209101204519,0.4596598095251472,0.06806671415877052,0.06752885239535833
2000-08-29,0.0002061412503224642,0.001999315251676124,0.005494594082148286,0.009211678344194826,0.002048471385029825,0.0028428101434762537,0.006381883685023283,0.36386950915479244,0.06151699565527169,0.06541282375735213
2000-08-30,-0.0096188709429946,0.005285290298986799,0.00606928229061167,0.009065249874583329,-0.000664003544811069,0.0020942574776570675,0.007690708792350868,0.8708262436832775,0.04496083582056465,0.03705976096215369
2000-08-31,0.013214999021313142,0.008211628533700511,0.006514680905560208,0.008958595561896678,0.0013584138480018902,0.0024862429338031187,0.014358974358974338,1.2604805442875917,0.05359813530131419,0.03286328622210677
2000-09-01,0.00102526415516907,0.00815909564920032,0.0064416908931733945,0.008932171337725284,0.0016460359060285093,0.002206882193572924,0.010450819672131087,1.2666077563341251,0.047435217533605245,0.038974214739887714
2000-09-05,-0.008023974812709089,0.009091111902779317,0.006768180695428537,0.008975864479502832,-0.0006392882657798033,0.001569924346294044,0.009192315637265011,1.3432135328360497,0.03351789121028537,0.03528870198486622
2000-09-06,-0.011426615140151484,0.010236951796008973,0.00690223048219656,0.00906319241331444,-0.002965839543874593,0.0004598865041027926,0.01619306310071029,1.4831367660662607,0.00970440185532806,0.01647793087763416
2000-09-07,0.008530344500433551,0.010502396688801315,0.007091486043082638,0.009106168194413643,0.0006640035448110375,0.0006855802183930852,0.008286720530350369,1.4809867247846924,0.0145013232157718,0.029220510964999225
2000-09-08,-0.006859681097286756,0.00805731238697991,0.006997398154024902,0.009147249956196231,-0.0033509324789089425,0.0007609569102564421,0.007822277847309104,1.151472620197458,0.016108459683153997,0.024363113878859588
2000-09-11,-0.0014611627624664283,0.007792060068480585,0.0068983859564697245,0.009017110134820119,-0.0038482178624360415,0.0009240779492761395,0.016711928138708768,1.1295482911002854,0.01959515019744318,0.03500290391365257
2000-09-12,-0.007338418282515753,0.007705766602950536,0.007067825990270307,0.00876846459212257,-0.003711106556397375,0.0003520201461910519,0.012205387205387209,1.090259807408732,0.007419814484141529,0.00850924199641434
2000-09-13,0.002626951455351729,0.006683126431544896,0.006513463069134407,0.008771931825246097,-0.0009003932372967323,-0.00012476517420138982,0.011333823066428715,1.0260481038442484,-0.002616639274070187,0.009451933070622642
2000-09-14,0.0050241414395196665,0.005530807365975912,0.006606323302960494,0.008790099460934916,-0.0016016338494795092,0.00015438423585562044,0.011903518847238392,0.8371990156003097,0.003247330142692517,0.012397108431528414
2000-09-15,-0.022121106396179327,0.01083026768808131,0.008181751715619863,0.009170551931137865,-0.004653918909258023,-0.0007291058638336984,0.015410958904109661,1.3237101374520006,-0.015194602324587247,-0.001549285208460649
2000-09-18,-0.009245821701106839,0.010816081652575428,0.007961517657157401,0.00909570342514887,-0.006210850696986105,-0.0016673858731392956,0.019118600129617847,1.3585452068741912,-0.03440916749527456,-0.02323126192893321
2000-09-19,0.009032031841520762,0.012702620017448978,0.008282908947337592,0.00916250107871012,-0.002936760672178802,-0.0010785087699313619,0.011025476343395353,1.5335940667960657,-0.02239412812939401,-0.010829572293652445
2000-09-20,-0.007412740550937175,0.012393008526499662,0.008253109344705455,0.00920778670063298,-0.004944699073436583,-0.0016892744993985212,0.019842553650382847,1.5016169068994634,-0.03485291009573677,-0.017720470629155605
2000-09-21,-0.015322586287511647,0.011617567918537098,0.008772847548684612,0.009207511302841507,-0.009014044618842846,-0.002339756601685812,0.020586946999561817,1.3242641974644844,-0.047947300052684105,-0.017710205316289973
2000-09-22,0.018014540773763733,0.013932398057295878,0.009758705995363704,0.009427394014628294,-0.000986915184854234,-0.0016697072175165801,0.019896751989675245,1.427689087458426,-0.03445623719382851,0.00880550420394921
2000-09-25,-0.007123814848520507,0.013647328314811205,0.009763800403474812,0.009329558415709392,-0.0005625138143369677,-0.002156694213029383,0.016247833622183742,1.3977475727539754,-0.04428027009963209,-0.01109214015769766
2000-09-26,-0.012863601792950116,0.013307666823989461,0.010027090462176098,0.00942271395538279,-0.004941640541231143,-0.002749587339600149,0.018213737107746306,1.3271713139707135,-0.0561059309584826,-0.016480589718228855
2000-09-27,0.005252994986287891,0.013911470735821193,0.010091776784354472,0.009440656505802314,-0.0024084934337861305,-0.0026614754853165577,0.01287928399912681,1.3784956834745379,-0.05435778072320918,-0.014059872434312837
2000-09-28,0.012796802177332542,0.013042270613220833,0.010630299851349664,0.009505191102266572,0.0032153842591827074,-0.002061920203077983,0.023706896551724282,1.2268958350751449,-0.04237625077185536,0.008161683762476057
2000-09-29,-0.00952765887167375,0.0108634577071933,0.010627075919087308,0.009533522520993458,-0.0022930556699047888,-0.0020575767711103234,0.016318537859007748,1.0222433517842313,-0.04228889994247775,-0.008916192564671022
2000-10-02,0.0015217996182204775,0.010586859899776268,0.010079048119686716,0.00937106352338664,-0.0005639327765565918,-0.0026143957903052117,0.012274603519443943,1.05038291057443,-0.0534223869070779,-0.020885550903052996
2000-10-03,-0.009386246634929745,0.009649603285547197,0.010146903901335899,0.009163563788539941,0.00013153825504748224,-0.0031101820184051554,0.02434210526315788,0.9509899156802668,-0.06322656323179365,-0.012218230849173839
2000-10-04,0.008298955925271793,0.010137568631276121,0.010374316164474772,0.009171520311904206,0.000740730442844263,-0.0023328996023108278,0.01739886907351019,0.9771794565111331,-0.047810197461602644,-0.01167426709449515
2000-10-05,0.0034738059242334055,0.007997161607534851,0.01022980542854488,0.008949393549259868,-0.0011238688077755646,-0.0016233557421020236,0.010619852622453435,0.7817510961860389,-0.033515937695594245,-0.023931250503907764
2000-10-06,-0.021911558441980505,0.012110434904294178,0.010856709677979786,0.009350609973507203,-0.0036006487218369155,-0.0030729701679312643,0.034669915817456806,1.1154792992997935,-0.062494236596958186,-0.04347074766684389
2000-10-09,-0.007560209488490298,0.01182785484428575,0.0108699946391973,0.009382954670817926,-0.005417050543179071,-0.00310632866275048,0.013839285714285778,1.0881196575419088,-0.0631507560190433,-0.05267739558110329
2000-10-10,-0.016656164124040296,0.012841197542275905,0.011253960346217227,0.009541999895924403,-0.0068710340410011814,-0.00382990015615876,0.025873808443032244,1.1410381010087878,-0.07727857362537982,-0.07437787875025648
2000-10-11,-0.008433021219089783,0.009694132423982225,0.011273540789240937,0.009556996792115817,-0.010217429469873496,-0.003882024105519428,0.025635156786449908,0.8599013038773016,-0.07828803462804945,-0.08617235358252828
2000-10-12,-0.025264717781118853,0.007900873745464661,0.012082347152711906,0.009907847837540059,-0.01596513421094395,-0.005210198831065646,0.03615023474178414,0.6539187829652201,-0.1036409093255577,-0.11762359595944105
2000-10-13,0.03278923569068838,0.022320889718982415,0.014529569869607021,0.01083353068868771,-0.005024975384410171,-0.0038880514857718975,0.034756928668786956,1.5362388507916735,-0.07840469292335195,-0.08670189917988491
2000-10-16,0.004533325603888711,0.022630573672590602,0.01401215890542018,0.010824056105883767,-0.0026062683659343693,-0.0026187928191019915,0.01119402985074624,1.6150668733735705,-0.053509787581317525,-0.07499021187221633
